350
38 38
14 38 133901
31 37 10744
21 27 155856
30 33 169985
27 19 145264
4 8 342729
29 6 89392
32 31 90203
23 3 205410
23 18 203966
36 29 204298
24 17 35819
2 19 59349
15 26 78203
10 13 91444
3 11 117390
1 18 95803
16 35 85985
36 16 129934
33 36 134021
37 13 64116
3 24 73220
17 14 56437
28 8 283464
38 12 110711
17 6 96297
10 27 156879
36 37 136768
25 23 158689
12 27 101590
41 17 88379
39 11 148109
8 11 323080
28 31 58805
27 4 227368
12 8 253340
16 23 215037
20 9 45494
30 9 101312
30 24 79832
2 21 91000
14 3 75137
31 2 44249
20 33 98312
15 19 117237
31 27 109105
5 36 113483
4 37 156385
15 16 84559
41 40 86057
37 7 26317
24 28 134663
30 6 126336
36 30 90467
41 1 112590
19 29 129184
16 38 117660
29 8 265893
32 30 147021
22 34 91624
2 4 129099
26 35 79629
1 30 175497
17 13 99469
41 22 84876
16 4 149551
4 29 198934
1 3 97247
34 25 102029
2 14 81049
21 34 48702
8 33 320845
39 9 66027
35 19 118663
29 41 74663
20 7 35097
20 10 74929
27 1 184691
10 25 98182
38 10 164263
31 29 114084
7 40 79770
7 38 115001
41 34 149051
20 11 134387
32 35 43938
6 15 133828
29 10 69387
13 38 157374
22 39 72885
28 4 116826
12 40 75480
1 7 87391
31 40 48767
22 18 32478
37 16 28976
20 31 48523
8 10 196506
16 7 19483
1 2 111407
38 9 100973
29 32 149838
22 7 40890
12 32 122974
8 18 249218
24 31 100425
32 21 92285
36 38 225452
14 5 123378
13 36 166676
12 35 79036
3 30 108046
25 5 142542
26 13 58797
10 18 57674
12 30 102480
15 9 75225
17 35 110871
11 19 151451
37 6 78245
2 39 56007
22 3 42166
34 9 94895
29 40 150168
37 22 14573
25 33 104146
33 37 89532
24 22 104254
26 4 143195
13 2 79112
22 2 48078
12 19 47871
25 28 110050
30 18 98358
32 7 127264
30 40 65546
8 7 257630
6 20 77595
2 12 19722
16 12 15193
31 39 69056
1 33 159186
26 36 123578
15 25 20951
36 6 179203
35 2 90514
17 34 110328
36 28 166051
10 39 98081
19 16 45390
38 5 179022
16 34 107724
4 39 106973
8 22 275032
32 16 129923
39 14 60887
27 5 73558
13 6 71453
10 34 154327
11 37 125607
39 36 151026
34 12 92531
33 26 76342
21 15 32376
37 10 75582
3 10 67362
39 29 115616
19 22 76227
14 32 184301
31 36 147512
27 29 191147
35 9 49294
16 33 82698
4 33 201863
27 17 124845
39 6 100747
33 31 100276
39 13 103919
6 18 60340
41 19 86717
23 33 219124
19 38 150338
14 37 83354
2 32 134452
33 7 71795
4 19 135964
29 12 89557
40 20 90180
11 14 139311
14 25 145343
9 23 212963
14 23 269415
10 33 129301
12 39 36285
29 24 146985
35 33 99166
39 17 4450
32 36 126950
15 35 25931
25 37 61989
10 26 52959
32 5 124005
36 22 151341
30 26 93643
9 8 274838
7 39 31995
15 24 129821
36 21 194263
26 2 20315
37 30 109027
24 4 138342
3 5 123576
35 7 83355
13 35 105695
38 28 156749
20 39 67092
34 15 81078
13 1 159315
26 3 14403
16 14 76520
38 39 116542
37 34 102610
6 26 55625
10 19 91993
26 11 112436
3 13 73200
35 18 74914
35 37 57009
23 30 175570
35 22 56152
2 24 87376
18 38 106589
22 6 92818
28 10 90819
10 31 86323
41 2 67998
30 34 176363
14 26 70164
28 40 10038
41 24 90463
23 39 234723
20 5 94689
9 13 56401
1 4 162369
37 40 53453
24 37 89681
15 33 106104
16 8 255821
29 15 131831
23 12 199844
24 26 76491
14 21 118063
22 5 95126
18 2 15600
19 18 43749
4 15 196525
8 5 307147
11 10 165376
33 32 143104
26 17 40672
40 14 105368
29 37 103340
32 41 131864
40 39 111765
17 3 37401
15 27 170956
24 6 65196
5 24 102848
7 17 27545
9 2 41220
31 41 81047
28 11 170589
40 23 241116
15 40 120963
16 24 82847
8 32 250868
37 32 100947
29 34 182088
32 26 123567
15 5 163512
6 4 187654
25 20 99768
12 37 22027
5 23 198586
37 19 61654
33 9 97247
38 6 166929
36 8 368081
33 38 124921
21 38 51193
24 39 40269
38 34 99895
25 30 155586
28 12 67009
23 38 263209
28 37 63491
31 22 9887
32 17 153911
13 29 148947
13 30 76209
31 16 39720
35 21 58307
11 6 168042
7 26 13127
41 11 160100
40 22 52596
35 36 170888
3 34 98097
7 23 204134
12 1 91681
21 39 65349
20 22 52352
41 39 92831
17 30 115651
14 15 138937
9 28 55776
32 38 143478
28 14 115406
11 25 187596
9 36 144483
10 4 196154
2 40 86958
38 31 104002
11 7 116114
25 21 53327
41 35 97902
32 11 226554
4 22 170958
22 29 117913
40 36 156022
34 19 111611
30 20 71673
31 11 136351
41 28 96095
40 21 95518
16 41 54039
17 4 102523
21 7 83812
9 22 6858
27 14 92310
12 14 69571
35 30 150606
30 27 50542
39 27 129295
15 13 131626
5 21 138048
23 4 332796
22 16 43549
17 20 62642
11 33 179329
23 8 448515
9 18 25620
34 6 156993
19 31 72398
1 11 203505
31 13 59430
14 18 65449
36 2 134463
2 7 24012
35 5 137562
6 32 142265
38 15 83569
24 20 98461
26 38 111304
6 23 264306
1 17 59846
33 27 169095
30 7 106770
41 13 96720
5 10 123311
25 16 90965
27 40 116088
5 7 122300
24 7 63364
24 23 255402
31 14 94098
13 16 65153
23 27 190794
36 41 171261
35 39 115321
17 22 68435
4 35 187399
35 40 95032
16 40 74581
25 32 38958
23 28 251154
23 2 219566
33 34 25026
41 38 158987
28 3 72575
30 38 193119
5 4 169394
24 13 135288
4 14 158960
15 2 89088
28 6 70828
17 19 79706
19 32 90575
31 8 277867
3 33 73071
31 4 167129
2 37 33505
13 7 71950
22 13 63259
27 35 155370
28 30 75584
25 8 289826
39 26 45122
41 23 251595
20 37 44590
3 31 38337
3 8 258906
25 19 123643
2 25 95494
16 1 106874
15 8 308610
34 27 194121
11 24 159929
22 38 94115
30 8 284219
34 40 110817
20 13 80767
21 23 212016
29 14 133956
11 17 143659
21 20 95274
40 3 81046
12 7 4290
31 23 209934
29 2 69835
1 37 113708
12 25 84016
8 41 201782
2 11 123302
38 40 146711
25 7 88306
30 4 192410
34 2 112253
24 32 189730
33 28 105723
19 6 89966
18 41 52398
19 24 115525
29 33 157062
4 20 165165
29 25 110880
21 12 79551
10 17 93631
25 41 92906
13 61
9 5 404634
1 11 336588
11 8 367940
7 6 189219
11 7 442823
2 12 159960
6 13 502385
2 13 401926
4 7 125914
1 13 392306
3 11 627067
1 8 149936
10 7 510013
2 10 378681
9 4 132190
11 2 311491
11 10 67190
10 5 336245
7 8 256171
11 13 170232
12 3 331895
3 1 383720
13 9 347410
10 12 470251
6 8 295026
4 6 164769
1 9 151869
4 3 389384
2 9 58382
9 11 369873
5 13 367616
11 6 332153
11 4 316909
8 10 435130
1 12 105831
10 3 694257
8 4 130257
3 9 257194
4 12 86152
7 3 515298
1 7 145593
10 6 399343
8 9 1933
6 2 238577
1 4 19679
11 5 403435
8 5 402701
8 13 345477
6 12 250921
10 4 384099
10 13 237422
2 3 315576
4 2 73808
3 8 259127
1 10 403778
5 7 398358
7 2 199722
5 1 292123
2 5 346252
12 11 403061
2 8 56449
23 65
23 10 200356
17 20 306614
4 12 136499
10 22 216299
4 5 294865
9 15 655223
11 10 336486
11 20 576572
22 17 232162
19 23 471172
1 3 262036
21 19 427981
8 9 468819
20 5 536343
6 12 487591
7 23 47435
23 2 407292
13 6 105262
14 9 526812
4 17 65136
9 21 384992
20 4 270813
1 20 306363
8 19 253719
2 8 381277
21 18 238590
10 13 473527
8 23 217453
17 2 370631
7 14 206895
6 17 523909
1 12 106375
23 22 318123
3 9 734376
9 17 586829
23 11 453565
1 10 292133
4 22 167026
4 18 116054
16 15 261295
4 14 182572
18 5 178811
9 11 556500
15 14 244385
2 18 316949
5 10 245606
12 20 199988
13 22 554158
8 4 180382
20 8 421860
4 11 385745
23 17 216233
18 19 274979
14 20 374051
15 3 174542
2 21 540419
13 23 508047
20 13 693437
22 18 283080
16 8 102643
1 16 397243
3 18 201229
1 13 596472
3 10 264754
4 19 391033
43 473
29 7 134203
41 43 187198
30 21 149061
15 36 122612
30 14 112384
20 31 132597
6 26 170100
9 29 76512
39 30 95796
23 13 98595
5 27 114291
11 20 77949
41 29 63297
40 24 158819
34 42 92712
40 33 72303
22 4 106266
40 22 147339
42 37 153117
39 29 104815
43 21 116892
24 41 182976
16 3 187103
14 4 46620
40 21 74383
15 35 107907
32 19 100628
6 31 154491
12 21 110912
41 25 187136
10 29 97497
41 37 137649
14 27 80197
25 42 166381
7 19 129997
42 14 79033
5 25 189781
1 21 15008
16 25 160737
11 19 101268
29 33 34865
20 40 80467
6 10 93484
30 29 112116
21 25 157235
35 26 62298
32 7 132004
18 22 31814
8 19 51493
32 37 73855
17 25 77254
29 6 125218
36 35 93818
11 33 90602
25 30 224310
6 19 143652
42 17 136066
31 33 124433
35 14 17684
41 6 177799
18 29 95948
2 33 85486
27 28 30176
14 6 125486
8 7 78504
20 38 112399
1 16 163393
28 3 187851
25 9 58043
21 17 94246
20 26 83513
14 38 74036
15 28 89121
3 22 153060
15 7 160573
16 9 160299
33 32 37064
15 43 197457
29 40 37438
30 2 162737
17 6 67917
2 17 107922
8 21 154359
12 25 179429
2 1 102574
36 31 115388
43 39 73734
4 13 76248
18 28 2977
16 12 146868
17 29 57301
16 30 183442
20 3 167590
25 18 103168
20 33 77894
12 4 120319
9 22 134544
34 15 62599
8 27 37964
17 14 57569
41 26 106477
8 18 65163
13 15 35211
10 39 118983
28 16 60546
31 22 75763
13 34 97810
11 22 49257
36 10 141332
13 41 150325
29 27 79929
32 6 127417
6 1 132890
43 5 181262
4 31 135920
7 21 120143
3 31 163547
3 34 207784
5 35 109601
2 34 41675
39 23 103964
14 18 96216
8 16 122732
42 32 79262
32 11 118779
34 22 61313
30 11 228696
9 30 166267
8 34 94662
20 7 152889
28 20 63483
11 21 157923
33 37 110919
4 37 118008
23 31 90419
30 19 136999
4 41 74077
20 21 79974
10 42 57175
1 11 170536
31 41 152865
42 15 147285
36 16 138944
37 1 46986
9 19 147541
17 33 22436
14 20 43297
11 29 120978
4 18 74452
23 25 135406
5 39 166304
38 10 112529
6 20 126974
16 42 120782
3 27 196614
23 11 120127
43 9 186068
22 23 110752
26 36 53709
32 22 112100
16 24 161734
37 23 75203
2 31 105357
7 30 125184
19 43 150486
10 7 145217
11 18 29519
42 22 82951
22 29 109901
8 4 139615
30 13 187499
9 1 84184
42 35 96181
35 34 74880
1 26 78158
22 8 96977
32 24 119182
35 1 69369
17 5 136448
10 2 77212
11 7 168698
16 37 116407
28 13 97616
17 18 83519
35 9 93928
32 12 76166
3 6 179912
10 26 137981
1 14 52221
35 18 104379
6 16 157091
12 40 111405
36 13 129865
22 25 134982
14 15 90759
33 24 156246
22 17 115333
34 18 29499
33 3 134431
9 14 76780
32 27 77730
30 12 144514
26 24 76499
9 21 99192
36 29 76402
36 1 24449
24 13 197729
20 17 59057
37 11 142276
12 22 91364
40 43 163041
40 35 54854
43 32 123404
18 31 73698
2 37 126675
37 31 92851
43 3 173191
20 8 74385
34 7 168678
8 11 94682
39 41 166410
42 2 129386
35 3 141977
32 41 63794
29 15 90491
11 24 160291
12 42 152512
32 34 94495
35 32 19615
35 20 60445
31 43 84628
21 13 120424
40 19 137569
41 33 87446
6 28 102499
26 25 159263
37 20 108355
32 8 115215
3 32 126760
5 14 92453
36 38 82595
26 13 142626
42 29 78765
5 15 169638
34 37 154332
32 5 92682
33 7 169068
5 19 190614
2 6 139001
39 33 139680
14 28 99193
18 33 61083
24 37 45327
38 29 73768
1 28 150878
5 37 166537
9 27 115168
23 32 1348
12 1 125920
3 36 48159
8 42 128376
43 27 132558
25 15 44064
18 38 106491
27 33 88282
4 23 45501
24 21 107321
31 42 136911
41 20 104624
25 19 89498
3 19 171633
39 42 176158
15 38 152557
9 6 48706
30 32 109917
32 31 91767
16 5 195466
29 23 851
39 17 157385
42 28 66190
6 34 97326
3 38 130754
39 21 90755
12 14 74235
25 43 160855
17 13 40443
34 31 103197
34 41 155593
9 41 129093
4 7 176157
19 42 134962
13 19 166388
5 26 135365
38 30 96120
23 24 120530
10 8 71201
16 34 87068
10 28 9015
24 15 190476
7 26 89321
26 37 31172
30 26 67234
32 14 2467
16 33 118652
10 43 111397
32 21 39144
20 34 90005
38 19 98651
38 23 72917
29 2 50621
18 10 6038
25 33 99690
6 40 162656
5 10 131859
4 38 115722
2 41 113918
38 33 108633
10 14 97765
25 2 148338
12 23 74818
27 30 187647
19 22 103563
27 6 126721
2 26 95503
7 37 58149
25 11 132687
3 1 72608
22 24 138346
20 36 119431
10 13 88601
29 20 43029
2 39 155436
9 8 96048
16 39 87646
13 39 181163
2 20 93650
28 38 109468
14 25 134823
36 8 159190
29 5 92185
32 17 59500
43 34 134858
30 35 129532
34 1 142346
13 5 159063
13 42 145776
34 12 118798
30 22 191425
22 14 110169
25 31 163828
19 35 117547
39 40 142253
16 2 128743
32 20 40830
37 14 76322
26 29 44882
6 11 116965
12 15 135365
38 11 136010
42 4 123415
2 19 136969
42 40 116203
39 34 142444
9 31 105785
38 27 133690
13 9 21232
15 21 113171
42 41 140360
41 1 115250
33 28 64060
27 10 33237
23 17 58152
40 7 171641
17 12 131268
11 2 100693
16 20 118075
7 3 128845
21 4 83297
12 5 166152
41 30 173711
11 27 56718
16 11 87088
15 6 34727
2 3 175182
43 20 164234
43 35 143019
15 8 82069
17 28 86496
38 8 150144
17 7 186773
25 32 136754
25 29 134555
39 15 173910
8 23 116563
29 3 124561
3 41 187858
23 27 79078
3 9 131206
2 13 139485
21 29 36945
41 21 100242
41 27 141524
39 6 192427
16 14 153785
25 24 179542
35 39 122231
28 30 205588
31 26 61679
41 16 206098
39 3 99457
14 19 100399
15 27 119297
37 30 98406
27 20 36900
14 39 105083
21 31 126513
31 24 138178
29 13 97744
8 6 92159
38 42 150831
11 43 134878
24 28 133749
10 3 178836
19 28 68772
36 41 139699
2 12 89756
23 43 124752
36 30 120943
41 12 137264
20 13 81672
25 36 166676
14 43 125871
40 31 127006
7 18 139179
13 12 142618
6 35 142634
24 10 136810
27 37 145255
35 4 63768
12 39 110470
40 17 94739
6 37 163666
42 9 155277
43 33 160468
2 15 104274
5 22 157635
7 43 44346
18 16 57569
19 12 147045
31 15 119764
19 31 131444
23 14 1119
27 31 100897
11 17 105563
26 12 77280
40 26 82320
25 34 106663
21 19 137076
28 26 138354
24 43 147822
7 36 80686
14 24 121649
24 1 92313
36 12 130989
36 6 157339
4 1 98305
8 33 126246
3 23 125412
33 23 35716
8 13 117280
4 30 154070
10 37 118795
40 36 113840
19 31
13 17 629774
3 6 542459
13 3 358289
3 1 605751
9 19 749713
12 1 295872
4 2 567058
8 7 550175
10 12 684914
1 7 574296
18 15 434111
12 13 702766
13 16 567753
3 8 664522
17 4 271861
1 6 63292
5 18 607057
14 10 488946
2 8 534856
4 19 646309
4 14 708529
2 6 475984
1 10 625930
15 16 335981
15 2 389181
19 14 141168
2 14 402292
2 16 639052
17 1 222880
14 3 186431
4 16 572032
25 201
18 19 61282
14 1 68381
24 11 126838
22 8 168460
9 5 167718
23 10 130046
20 10 13267
14 19 18569
2 23 263126
13 2 204771
22 24 105555
15 2 85583
1 16 133827
7 19 302264
16 18 97255
20 1 73833
7 22 272079
4 7 144209
15 22 188133
18 9 164498
1 9 201070
15 17 206555
10 18 50528
19 25 119202
19 23 140800
19 17 84701
16 10 73261
14 4 139486
24 15 212186
12 25 242277
13 16 110057
8 12 283772
18 12 227678
7 8 344244
13 18 87324
18 7 266885
25 15 101868
2 25 110701
14 15 177864
23 12 277358
22 12 184560
2 1 134471
19 16 84015
21 16 51441
9 24 167014
11 16 153151
1 6 185020
1 4 147799
24 6 150964
25 6 174088
2 3 98381
13 1 123896
1 24 113610
1 10 87100
17 5 101161
5 8 133836
17 7 312389
2 18 169884
3 21 194296
16 12 250411
10 24 53044
4 12 178784
3 11 77302
4 21 245469
11 20 93157
13 4 157563
10 4 120767
14 16 65446
16 7 338237
4 9 142408
17 20 60680
5 18 77742
1 7 231472
19 12 203534
9 13 177300
25 24 134958
2 14 186694
21 22 186540
11 25 64982
2 7 97001
13 5 90544
8 24 144036
7 21 389707
6 12 301604
24 12 200356
25 16 155175
3 20 82861
8 23 221038
3 1 96626
2 21 292677
1 11 19324
5 11 52676
14 17 66132
22 11 21283
20 14 5452
24 2 221019
6 9 238424
3 8 187120
15 18 209670
23 9 244016
14 10 18719
7 12 168884
21 23 228214
21 15 283844
4 8 200035
25 18 132442
3 22 98585
11 18 130418
2 19 205263
9 17 187928
6 3 167514
10 5 53748
18 21 148696
6 21 222622
21 12 301852
17 23 177459
20 21 111435
11 8 186512
8 2 247243
17 2 215388
2 12 131576
18 6 148448
7 20 278243
16 8 150521
5 4 174515
13 17 84209
22 13 125168
18 1 111094
3 10 69594
22 6 182922
11 14 87705
25 14 100633
8 1 167188
11 6 204205
12 9 226776
10 7 264976
15 13 195938
10 19 37288
23 13 166842
8 15 161660
25 9 205901
4 6 218687
11 2 153795
3 13 106390
6 20 111187
19 15 196430
2 20 181242
22 1 40607
17 3 117007
16 17 58156
16 6 171181
20 24 39777
25 4 63493
11 4 128475
19 5 53598
22 14 69653
4 24 173811
10 13 36796
12 1 183288
15 4 38375
18 14 42713
16 9 187231
11 17 153837
7 24 318020
17 6 145358
8 20 104259
23 18 154040
16 4 194028
6 8 108731
7 13 301772
12 10 203684
17 10 47413
17 18 97941
13 19 68882
25 3 12320
12 20 190417
23 16 176773
23 20 116779
5 6 151668
22 25 86265
4 20 134034
21 5 151916
2 9 95200
22 4 149758
8 9 231496
20 19 24021
1 25 84306
5 23 157260
18 24 77038
13 11 143220
21 8 201962
19 21 135456
12 3 229957
25 5 117658
22 10 88372
23 15 289188
21 13 161498
13 14 55515
5 14 35029
7 25 207702
9 19 151258
26 120
1 16 148728
6 23 201932
11 3 208145
25 11 33548
16 2 259706
9 2 216622
26 9 75291
11 24 24653
11 8 198350
17 22 153544
6 25 186633
5 16 300301
9 23 137822
14 23 142715
13 12 228880
3 23 223408
14 20 253358
4 21 114867
20 16 315867
3 4 227749
5 14 196371
17 1 91093
26 12 222302
7 15 84960
17 20 307950
4 13 77018
19 3 239920
3 1 207158
13 22 44708
8 23 183087
3 5 253956
21 25 142271
1 7 128117
24 16 140784
19 7 65694
5 8 331853
21 19 88921
12 3 216407
21 20 274933
4 1 159883
16 25 165401
5 23 156901
11 9 122559
8 15 141354
22 1 127573
4 26 46539
2 25 207225
14 26 46753
16 21 134255
14 21 156267
9 19 95884
8 1 174991
13 11 83852
24 10 7861
21 24 166888
3 20 312048
15 14 83308
13 6 236937
8 3 187431
26 13 58937
15 2 141681
25 8 207552
26 1 141802
13 24 74921
12 20 152939
8 19 250578
25 15 85876
8 16 259379
17 24 83149
18 5 303489
19 14 67346
7 14 1652
9 6 196030
19 25 101376
25 26 109241
20 22 192376
9 8 216949
12 11 178612
20 9 281896
14 17 152436
17 13 108836
9 25 89011
2 20 124290
23 1 47860
17 10 75288
8 26 235164
2 3 187758
22 6 228474
16 7 102278
17 26 167773
24 25 24617
13 19 51072
15 16 187238
7 4 91640
9 10 105767
15 12 170330
9 5 167833
20 26 206605
2 6 20592
11 20 320936
19 20 186012
15 13 136180
15 23 101175
19 16 167972
15 10 69120
11 19 134924
24 20 306898
9 4 121830
1 12 146015
20 7 251706
16 3 71948
6 12 8057
2 1 174664
14 16 103930
10 16 148645
7 5 198023
1 15 84925
11 26 142789
10 7 112312
5 13 225490
17 50
1 11 227560
13 12 175417
15 3 248807
15 6 339306
5 9 208659
11 2 182480
3 1 337614
13 14 252050
14 9 53244
10 16 384666
2 9 197141
2 1 296434
9 16 385222
15 17 81950
15 2 207627
9 3 238321
14 8 220924
5 10 200188
9 8 167680
12 15 191134
15 5 219145
12 6 305431
15 7 306302
4 14 269831
14 15 80672
10 7 287345
9 6 328820
3 2 41180
12 1 53096
9 4 216587
4 10 208116
6 17 260155
16 12 369748
3 13 223312
6 3 93298
8 3 406001
10 8 176151
5 4 282318
3 4 311980
15 11 138753
14 16 331978
6 10 320349
12 3 390710
16 1 316652
11 13 120635
7 6 445651
17 14 124708
2 16 198795
4 12 301390
17 3 166857
6 9
6 1 214943
2 6 281648
6 5 294964
2 3 83618
4 6 701408
3 1 150323
5 4 643301
3 6 365266
4 2 419760
38 304
8 25 128323
8 24 260144
15 8 179458
30 32 268400
26 2 306056
30 29 110833
7 12 73289
19 9 90804
24 12 228170
14 7 63743
13 20 130537
17 6 162284
5 19 228633
14 16 162908
31 28 127911
6 20 139525
34 17 236237
11 35 191758
28 5 197324
24 15 194193
8 14 166569
2 32 166087
1 35 77272
33 29 121019
19 20 178160
12 11 186996
2 20 218369
9 16 29804
8 6 155436
14 18 154207
20 26 144015
16 31 58953
14 38 9902
4 28 248974
27 7 184507
4 3 340025
11 3 280774
4 1 290237
28 10 92397
9 3 182043
29 35 170675
19 16 120608
27 25 159010
35 34 236627
28 14 98757
34 27 240341
4 14 165982
11 16 142181
10 25 31886
9 31 29149
5 9 137829
10 30 235665
16 35 168090
19 38 206912
27 20 42107
21 29 146353
20 4 244639
5 8 187821
23 25 88035
4 31 301869
21 5 188771
8 2 293561
13 35 89914
14 19 197010
36 14 222519
17 31 90799
3 36 247710
17 30 184217
11 38 150906
31 19 119953
22 24 218202
31 34 247866
36 5 321086
13 3 180987
13 28 46877
21 8 180281
25 33 127675
25 30 203779
15 30 264122
35 14 114526
37 14 137456
9 28 98762
38 23 123463
37 5 169079
27 17 62368
28 16 128566
7 17 165159
30 6 240100
21 6 138352
9 34 218717
7 3 192850
6 11 201872
16 5 167633
22 36 307860
26 38 176246
26 12 239604
23 17 68473
21 17 98011
6 38 58050
3 35 139717
33 37 77713
35 17 73689
36 4 369602
33 1 223193
38 13 49062
13 37 114389
2 3 332591
1 19 306362
29 10 126281
25 11 115478
7 38 60925
38 24 167249
21 11 167436
1 25 153552
2 37 251341
37 4 303438
36 35 156637
12 4 181737
3 23 175220
33 30 76104
22 14 106004
25 36 184273
1 27 141614
10 38 3542
13 2 178872
10 35 108176
22 4 271986
21 28 112469
10 19 203370
2 9 260096
7 31 135858
23 22 112163
22 1 247139
13 26 154452
34 6 73953
24 21 79863
35 28 136791
7 25 25497
3 25 167353
16 2 289900
36 37 157624
14 6 48148
21 9 146816
1 16 245362
23 4 279543
16 25 124662
7 1 179049
8 19 288632
18 29 190104
5 7 162310
36 31 218023
12 21 150744
18 9 210819
15 22 130130
18 28 125478
17 1 150961
4 13 202097
14 1 191798
37 1 246808
31 27 153167
23 28 105585
17 26 121256
36 15 246645
17 33 108113
25 35 76280
8 27 287333
12 1 252338
12 38 134214
35 2 241518
6 13 100028
38 20 81475
37 9 31250
23 12 186821
26 19 142144
27 11 236395
8 32 189899
36 21 132315
35 23 142162
16 22 148790
2 27 260476
4 5 264549
10 18 147847
22 33 72523
11 36 299751
23 7 113532
25 24 131821
24 33 145679
23 30 115744
12 29 193181
22 37 150236
3 12 192638
32 20 117752
28 6 146905
9 13 108492
6 24 218215
10 37 143816
7 32 87073
14 3 205599
5 23 144652
17 12 179299
1 21 101594
19 28 127066
26 11 158337
33 4 319183
11 33 145194
20 35 96448
33 7 153172
20 7 142400
10 20 85017
9 11 112377
4 6 214130
36 8 312596
31 26 75109
29 4 285903
34 33 237949
36 19 217178
15 4 190108
29 38 129823
6 37 137352
17 18 196474
5 30 260396
30 18 119441
18 32 177537
32 22 145099
32 14 39095
34 14 122101
13 32 75210
8 1 281875
35 5 213093
34 5 220668
31 18 226322
25 17 139662
35 31 164488
21 27 160379
34 30 265995
7 29 119892
17 16 94401
35 37 169536
9 12 193644
20 14 91377
38 15 34028
2 21 217196
9 14 133104
15 28 122883
30 2 369017
32 29 159016
15 31 172733
13 34 173981
33 5 184292
19 25 185662
12 32 160362
38 35 111708
28 17 163359
33 14 165921
23 8 216358
38 9 130286
7 10 57383
13 1 167186
9 32 159479
26 32 205439
36 23 195697
4 17 267398
31 20 113558
18 25 115961
35 30 238062
9 29 167482
33 35 181802
30 22 148627
